id,year,stats_type,SOG,PPP,SHG,HIT,STP,FOL,SHA,GWG,P_M,GP,PPG,SHP,G,ATOI,PTS,STPA,PPA,PIM,TTOI,BLK,A,STPG,FOW,_25,HAT,MIN,FP,FP_AVG
4697442,2024,actual,6.0,1.0,0.0,16.0,1.0,54.0,0.0,0.0,-3.0,16.0,1.0,0.0,1.0,786.62,4.0,0.0,0.0,6.0,12586.0,9.0,3.0,1.0,49.0,247.0,,,20.6,1.29
4697442,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697442,2025,actual,41.0,1.0,0.0,55.0,2.0,244.0,1.0,0.0,-11.0,75.0,0.0,1.0,5.0,725.11,12.0,2.0,1.0,20.0,54383.0,47.0,7.0,0.0,189.0,1150.0,,,79.75,1.06
4697442,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697442,2026,actual,78.0,1.0,0.0,42.0,1.0,64.0,0.0,1.0,12.0,77.0,0.0,0.0,15.0,870.0,33.0,1.0,1.0,16.0,66990.0,39.0,18.0,0.0,56.0,1448.0,1.0,,136.7,1.78
4697442,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697442,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697446,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697446,2023,actual,54.0,2.0,0.0,9.0,2.0,0.0,0.0,1.0,7.0,24.0,0.0,0.0,7.0,994.38,15.0,2.0,2.0,6.0,23865.0,6.0,8.0,0.0,0.0,433.0,,,59.4,2.48
4697446,2024,projected,176.0,11.0,0.0,27.0,11.0,3.0,0.0,1.0,6.0,77.0,4.0,0.0,22.0,1008.0,48.0,7.0,7.0,22.0,77616.0,20.0,26.0,4.0,1.0,1337.0,,,194.2,2.52
4697446,2024,actual,172.0,10.0,0.0,24.0,10.0,3.0,0.0,1.0,0.0,80.0,3.0,0.0,16.0,837.33,39.0,7.0,7.0,18.0,66986.0,23.0,23.0,3.0,1.0,1337.0,,,167.4,2.09
4697446,2025,projected,177.0,12.0,,29.0,12.0,,,,9.0,79.0,4.0,,22.0,858.0,48.0,8.0,8.0,26.0,67782.0,24.0,26.0,4.0,,,,,198.15,2.51
4697446,2025,actual,134.0,5.0,0.0,28.0,5.0,3.0,0.0,1.0,-2.0,68.0,1.0,0.0,10.0,832.29,32.0,4.0,4.0,22.0,56596.0,13.0,22.0,1.0,0.0,1182.0,,,131.8,1.94
4697446,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697446,2026,actual,176.0,17.0,0.0,21.0,17.0,1.0,0.0,1.0,1.0,81.0,1.0,0.0,12.0,997.35,56.0,16.0,16.0,28.0,80785.0,21.0,44.0,1.0,0.0,1542.0,,,204.6,2.53
4697446,2027,projected,173.0,15.0,,23.0,15.0,,,,1.0,81.0,1.0,,13.0,991.0,51.0,14.0,14.0,26.0,80271.0,20.0,38.0,1.0,,,,,191.55,2.36
4697446,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697447,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697447,2023,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697447,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697447,2024,actual,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,597.25,0.0,0.0,0.0,0.0,2389.0,1.0,0.0,0.0,0.0,55.0,,,0.9,0.23
4697447,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697447,2025,actual,64.0,5.0,0.0,170.0,5.0,6.0,0.0,0.0,-6.0,62.0,3.0,0.0,10.0,683.53,18.0,2.0,2.0,20.0,42379.0,24.0,8.0,3.0,1.0,934.0,,,105.0,1.69
4697447,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697447,2026,actual,174.0,4.0,0.0,247.0,4.0,13.0,0.0,1.0,-13.0,82.0,4.0,0.0,22.0,996.96,31.0,0.0,0.0,18.0,81751.0,54.0,9.0,4.0,7.0,1675.0,,,193.2,2.36
4697447,2027,projected,149.0,3.0,,223.0,3.0,,,,-11.0,73.0,3.0,,20.0,912.68,28.0,,,18.0,66626.01,45.0,8.0,3.0,,,,,170.05,2.33
4697447,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697460,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697460,2023,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697460,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697460,2024,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697460,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697460,2025,actual,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,505.0,0.0,0.0,0.0,0.0,505.0,0.0,0.0,0.0,3.0,15.0,,,0.35,0.35
4697460,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697460,2026,actual,26.0,0.0,0.0,75.0,0.0,194.0,0.0,1.0,2.0,44.0,0.0,0.0,2.0,582.55,5.0,0.0,0.0,38.0,25632.0,9.0,3.0,0.0,201.0,664.0,,,50.5,1.15
4697460,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697460,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697468,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697468,2023,actual,1.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,-2.0,4.0,0.0,0.0,0.0,417.5,0.0,0.0,0.0,10.0,1670.0,0.0,0.0,0.0,0.0,39.0,,,6.05,1.51
4697468,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697468,2024,actual,119.0,2.0,0.0,219.0,2.0,8.0,0.0,2.0,-3.0,81.0,1.0,0.0,13.0,667.53,21.0,1.0,1.0,56.0,54070.0,26.0,8.0,1.0,2.0,1239.0,,,151.15,1.87
4697468,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697468,2025,actual,152.0,3.0,2.0,300.0,6.0,23.0,1.0,3.0,12.0,82.0,2.0,3.0,20.0,904.65,45.0,2.0,1.0,42.0,74181.0,50.0,25.0,4.0,10.0,1675.0,,,234.5,2.86
4697468,2026,projected,197.0,5.0,1.0,289.0,7.0,,1.0,,17.0,82.0,2.0,2.0,26.0,918.0,48.0,4.0,3.0,48.0,75276.0,55.0,22.0,3.0,,,,,258.15,3.15
4697468,2026,actual,157.0,8.0,0.0,302.0,8.0,45.0,0.0,1.0,-12.0,82.0,4.0,0.0,20.0,1011.43,38.0,4.0,4.0,65.0,82937.0,68.0,18.0,4.0,42.0,1866.0,1.0,,241.95,2.95
4697468,2027,projected,166.0,6.0,,320.0,6.0,,,,-7.0,84.0,3.0,,19.0,978.8,38.0,3.0,3.0,63.0,82219.03,65.0,19.0,3.0,,,,,237.0,2.82
4697468,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697470,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697470,2023,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697470,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697470,2024,actual,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,597.5,0.0,0.0,0.0,6.0,1195.0,0.0,0.0,0.0,0.0,28.0,,,3.2,1.6
4697470,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697470,2025,actual,61.0,2.0,0.0,71.0,2.0,3.0,0.0,1.0,7.0,60.0,1.0,0.0,8.0,767.62,20.0,1.0,1.0,14.0,46057.0,20.0,12.0,1.0,3.0,1041.0,,,89.85,1.5
4697470,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697470,2026,actual,77.0,2.0,0.0,85.0,2.0,16.0,0.0,2.0,26.0,74.0,0.0,0.0,11.0,785.35,33.0,2.0,2.0,41.0,58116.0,29.0,22.0,0.0,7.0,1252.0,,,142.75,1.93
4697470,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697470,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697579,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697579,2023,actual,50.0,0.0,0.0,44.0,2.0,293.0,2.0,1.0,-12.0,68.0,0.0,2.0,4.0,762.13,16.0,2.0,0.0,18.0,51825.0,41.0,12.0,0.0,181.0,1239.0,,,85.4,1.26
4697579,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697579,2024,actual,28.0,0.0,0.0,26.0,0.0,86.0,0.0,0.0,-3.0,43.0,0.0,0.0,3.0,620.05,7.0,0.0,0.0,8.0,26662.0,22.0,4.0,0.0,72.0,681.0,,,41.6,0.97
4697579,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697579,2025,actual,8.0,0.0,0.0,22.0,0.0,46.0,0.0,0.0,-2.0,19.0,0.0,0.0,1.0,629.05,6.0,0.0,0.0,2.0,11952.0,2.0,5.0,0.0,28.0,291.0,,,19.2,1.01
4697579,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697579,2026,actual,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,519.5,0.0,0.0,0.0,0.0,1039.0,1.0,0.0,0.0,1.0,23.0,,,0.95,0.47
4697579,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697579,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697654,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697654,2023,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697654,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697654,2024,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697654,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697654,2025,actual,59.0,0.0,0.0,53.0,0.0,4.0,0.0,1.0,-6.0,35.0,0.0,0.0,6.0,642.89,10.0,0.0,0.0,8.0,22501.0,20.0,4.0,0.0,3.0,531.0,,,61.05,1.74
4697654,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697654,2026,actual,10.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,-1.0,13.0,0.0,0.0,0.0,632.54,0.0,0.0,0.0,6.0,8223.0,9.0,0.0,0.0,0.0,198.0,,,11.7,0.9
4697654,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697654,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697718,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697718,2023,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697718,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697718,2024,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697718,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697718,2025,actual,3.0,1.0,0.0,4.0,1.0,4.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,733.6,4.0,1.0,1.0,0.0,3668.0,2.0,4.0,0.0,2.0,78.0,,,10.65,2.13
4697718,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697718,2026,actual,1.0,0.0,0.0,3.0,0.0,16.0,0.0,0.0,-1.0,4.0,0.0,0.0,0.0,899.75,0.0,0.0,0.0,2.0,3599.0,5.0,0.0,0.0,10.0,75.0,,,4.05,1.01
4697718,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697718,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697723,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697723,2023,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697723,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697723,2024,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697723,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697723,2025,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697723,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697723,2026,actual,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,8.0,,,0.1,0.1
4697723,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697723,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697725,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697725,2023,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697725,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697725,2024,actual,147.0,3.0,0.0,104.0,3.0,6.0,0.0,2.0,-14.0,81.0,0.0,0.0,12.0,793.21,23.0,3.0,3.0,46.0,64250.0,27.0,11.0,0.0,7.0,1366.0,,,145.15,1.79
4697725,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697725,2025,actual,193.0,4.0,0.0,124.0,4.0,61.0,0.0,4.0,22.0,77.0,2.0,0.0,19.0,991.91,42.0,2.0,2.0,20.0,76377.0,43.0,23.0,2.0,36.0,1483.0,,,202.15,2.63
4697725,2026,projected,245.0,7.0,,133.0,7.0,,,,19.0,79.0,5.0,,26.0,996.0,57.0,2.0,2.0,32.0,78684.0,51.0,31.0,5.0,,,,,262.05,3.32
4697725,2026,actual,209.0,5.0,2.0,255.0,7.0,270.0,0.0,3.0,3.0,82.0,3.0,2.0,21.0,1098.62,44.0,2.0,2.0,18.0,90087.0,49.0,23.0,5.0,198.0,1840.0,1.0,,234.25,2.86
4697725,2027,projected,202.0,4.0,2.0,233.0,8.0,,2.0,,4.0,84.0,2.0,4.0,20.0,995.86,42.0,4.0,2.0,22.0,83651.99,46.0,22.0,4.0,,,,,220.8,2.63
4697725,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697771,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697771,2023,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697771,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697771,2024,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697771,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697771,2025,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697771,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697771,2026,actual,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,592.0,0.0,0.0,0.0,2.0,1184.0,1.0,0.0,0.0,0.0,27.0,,,2.05,1.02
4697771,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697771,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697774,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697774,2023,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697774,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697774,2024,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697774,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697774,2025,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697774,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697774,2026,actual,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,631.5,0.0,0.0,0.0,0.0,1263.0,2.0,0.0,0.0,0.0,31.0,,,1.35,0.68
4697774,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697774,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697783,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697783,2023,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697783,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697783,2024,actual,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,530.33,0.0,0.0,0.0,0.0,1591.0,2.0,0.0,0.0,0.0,36.0,,,2.0,0.67
4697783,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697783,2025,actual,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,567.0,1.0,0.0,0.0,0.0,567.0,0.0,0.0,0.0,0.0,15.0,,,4.5,4.5
4697783,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697783,2026,actual,108.0,3.0,0.0,98.0,3.0,372.0,0.0,1.0,17.0,78.0,3.0,0.0,15.0,884.33,35.0,0.0,0.0,35.0,68978.0,40.0,20.0,3.0,316.0,1476.0,1.0,,166.3,2.13
4697783,2027,projected,99.0,3.0,,90.0,3.0,,,,17.0,72.0,3.0,,14.0,883.25,32.0,,,33.0,63594.0,37.0,18.0,3.0,,,,,149.75,2.08
4697783,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697787,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697787,2023,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697787,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697787,2024,actual,14.0,0.0,0.0,16.0,0.0,5.0,0.0,0.0,1.0,16.0,0.0,0.0,1.0,675.88,4.0,0.0,0.0,4.0,10814.0,6.0,3.0,0.0,0.0,245.0,,,19.1,1.19
4697787,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697787,2025,actual,34.0,0.0,0.0,25.0,0.0,1.0,0.0,1.0,-7.0,33.0,0.0,0.0,2.0,738.45,6.0,0.0,0.0,23.0,24369.0,13.0,4.0,0.0,0.0,550.0,,,44.0,1.33
4697787,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697787,2026,actual,47.0,0.0,0.0,79.0,0.0,2.0,0.0,1.0,-2.0,53.0,0.0,0.0,3.0,633.26,7.0,0.0,0.0,16.0,33563.0,24.0,4.0,0.0,1.0,803.0,,,57.65,1.09
4697787,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697787,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697820,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697820,2023,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697820,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697820,2024,actual,12.0,0.0,0.0,50.0,0.0,4.0,0.0,1.0,1.0,17.0,0.0,0.0,1.0,337.53,2.0,0.0,0.0,71.0,5738.0,5.0,1.0,0.0,4.0,142.0,,,52.0,3.06
4697820,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697820,2025,actual,30.0,0.0,0.0,117.0,0.0,11.0,0.0,0.0,7.0,42.0,0.0,0.0,3.0,510.45,8.0,0.0,0.0,67.0,21439.0,14.0,5.0,0.0,2.0,521.0,,,78.7,1.87
4697820,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697820,2026,actual,15.0,0.0,0.0,87.0,0.0,5.0,0.0,0.0,-4.0,26.0,0.0,0.0,1.0,516.46,1.0,0.0,0.0,11.0,13428.0,6.0,0.0,0.0,3.0,310.0,,,23.95,0.92
4697820,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697820,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697824,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697824,2023,actual,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,811.5,1.0,1.0,1.0,2.0,1623.0,2.0,1.0,0.0,0.0,33.0,,,5.0,2.5
4697824,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697824,2024,actual,22.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,-5.0,17.0,0.0,0.0,0.0,789.24,2.0,0.0,0.0,0.0,13417.0,20.0,2.0,0.0,1.0,286.0,,,20.4,1.2
4697824,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697824,2025,actual,32.0,0.0,1.0,25.0,1.0,1.0,0.0,0.0,-11.0,47.0,0.0,1.0,4.0,725.98,7.0,0.0,0.0,6.0,34121.0,39.0,3.0,1.0,2.0,737.0,,,53.0,1.13
4697824,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697824,2026,actual,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,0.0,1.0,615.6,1.0,0.0,0.0,0.0,3078.0,2.0,0.0,0.0,0.0,68.0,,,5.6,1.12
4697824,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697824,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4712146,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4712146,2023,actual,62.0,0.0,0.0,63.0,0.0,21.0,0.0,0.0,-3.0,46.0,0.0,0.0,5.0,588.93,11.0,0.0,0.0,12.0,27091.0,14.0,6.0,0.0,18.0,647.0,,,61.8,1.34
4712146,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4712146,2024,actual,160.0,0.0,1.0,48.0,2.0,24.0,1.0,2.0,14.0,79.0,0.0,2.0,16.0,944.73,33.0,1.0,0.0,20.0,74634.0,58.0,17.0,1.0,21.0,1697.0,,,170.8,2.16
4712146,2025,projected,143.0,,1.0,59.0,2.0,,1.0,,11.0,78.0,,2.0,12.0,870.0,30.0,1.0,,26.0,67860.0,61.0,18.0,1.0,,,,,160.15,2.05
4712146,2025,actual,117.0,2.0,1.0,83.0,4.0,67.0,1.0,2.0,-16.0,84.0,1.0,2.0,10.0,867.75,25.0,2.0,1.0,34.0,72891.0,57.0,15.0,2.0,48.0,1632.0,,,149.55,1.78
4712146,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4712146,2026,actual,136.0,0.0,2.0,77.0,3.0,57.0,1.0,2.0,-12.0,82.0,0.0,3.0,17.0,875.34,29.0,1.0,0.0,47.0,71778.0,26.0,12.0,2.0,54.0,1540.0,,,160.2,1.95
4712146,2027,projected,145.0,,2.0,75.0,4.0,,2.0,,-10.0,84.0,,4.0,17.0,875.12,30.0,2.0,,41.0,73510.0,37.0,13.0,2.0,,,,,165.75,1.97
4712146,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4755695,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4755695,2023,actual,85.0,0.0,0.0,304.0,0.0,470.0,0.0,2.0,-7.0,82.0,0.0,0.0,12.0,838.88,26.0,0.0,0.0,64.0,68788.0,51.0,14.0,0.0,370.0,1766.0,,,175.15,2.14
4755695,2024,projected,82.0,0.0,0.0,297.0,0.0,356.0,0.0,2.0,-11.0,82.0,0.0,0.0,10.0,840.0,22.0,0.0,0.0,68.0,68880.0,47.0,12.0,0.0,294.0,1253.0,,,163.7,2.0
4755695,2024,actual,56.0,0.0,0.0,183.0,0.0,356.0,0.0,2.0,8.0,67.0,0.0,0.0,8.0,757.46,26.0,0.0,0.0,50.0,50750.0,42.0,18.0,0.0,294.0,1253.0,,,140.3,2.09
4755695,2025,projected,97.0,,,289.0,,,,,10.0,77.0,,,13.0,792.0,27.0,,,72.0,60984.0,53.0,14.0,,,,,,182.65,2.37
4755695,2025,actual,90.0,3.0,0.0,291.0,3.0,230.0,0.0,1.0,8.0,82.0,1.0,0.0,13.0,814.38,27.0,2.0,2.0,78.0,66779.0,50.0,14.0,1.0,229.0,1638.0,,,185.6,2.26
4755695,2026,projected,117.0,5.0,,293.0,5.0,,,,8.0,80.0,2.0,,17.0,816.0,35.0,3.0,3.0,82.0,65280.0,49.0,18.0,2.0,,,,,214.55,2.68
4755695,2026,actual,106.0,0.0,1.0,271.0,2.0,312.0,1.0,1.0,11.0,75.0,0.0,2.0,9.0,830.8,25.0,1.0,0.0,84.0,62310.0,43.0,16.0,1.0,329.0,1514.0,,,180.1,2.4
4755695,2027,projected,104.0,,1.0,284.0,2.0,,1.0,,10.0,77.0,,2.0,10.0,791.84,26.0,1.0,,84.0,60971.99,44.0,16.0,1.0,,,,,183.4,2.38
4755695,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4755696,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4755696,2023,actual,23.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,-3.0,9.0,0.0,0.0,1.0,797.33,1.0,0.0,0.0,0.0,7176.0,1.0,0.0,0.0,0.0,142.0,,,9.85,1.09
4755696,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4755696,2024,actual,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,691.33,1.0,0.0,0.0,0.0,2074.0,0.0,0.0,0.0,0.0,49.0,,,5.45,1.82
4755696,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4755696,2025,actual,20.0,0.0,0.0,46.0,0.0,3.0,0.0,0.0,-4.0,20.0,0.0,0.0,4.0,619.0,6.0,0.0,0.0,2.0,12380.0,7.0,2.0,0.0,0.0,268.0,,,30.1,1.51
4755696,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4755696,2026,actual,31.0,0.0,0.0,53.0,0.0,17.0,0.0,1.0,-2.0,29.0,0.0,0.0,1.0,735.41,9.0,0.0,0.0,8.0,21327.0,8.0,8.0,0.0,11.0,510.0,,,41.05,1.42
4755696,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4755696,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4755703,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4755703,2023,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4755703,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4755703,2024,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4755703,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4755703,2025,actual,15.0,0.0,0.0,21.0,0.0,64.0,0.0,0.0,-3.0,17.0,0.0,0.0,1.0,553.88,1.0,0.0,0.0,0.0,9416.0,7.0,0.0,0.0,33.0,229.0,,,12.35,0.73
4755703,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4755703,2026,actual,2.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,532.0,1.0,0.0,0.0,0.0,1596.0,2.0,1.0,0.0,9.0,38.0,,,3.8,1.27
4755703,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4755703,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4755704,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4755704,2023,actual,3.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,603.5,0.0,0.0,0.0,2.0,1207.0,0.0,0.0,0.0,6.0,33.0,,,1.95,0.97
4755704,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
